req_id,occupancy,occupancy_max,occupancy_pct,acc_rate,accepted_from_rate,generated_from_rate,gen_tokens,acc_tokens,gen_drafts,acc_drafts,calls_b,calls_g,calls_a,dur_b,dur_g,dur_a,prompt_tokens,prompt_tps,prompt_ms_per_token,eval_tokens,eval_tps,eval_ms_per_token,total_ms,total_tokens,draft_overhead,acc_to_gen_ratio,verif_pct,output_tokens
358,77756,4194304,1.8538475036621094,0.4315344341522352,,,4966,2143,105,105,13,10027,105,38.159,54.285,4.144,20020,1029.82,0.97,189,29.65,33.73,25815.41,20209,2.317312179188054,0.4315344341522352,4.290388039922144,189
359,77998,4194304,1.8596172332763672,0.42108262108262107,74,74,5265,2217,112,112,14,10198,112,39.334,54.525,4.147,2256,876.29,1.14,246,32.21,31.04,10210.87,2502,2.3748308525033828,0.42108262108262107,4.231373589372079,246
360,85122,4194304,2.0294666290283203,0.4178221482713995,43,43,5409,2260,115,115,15,10396,115,40.943,56.373,4.418,7360,878.34,1.14,242,30.8,32.47,16237.66,7602,2.3933628318584073,0.4178221482713995,4.342697623213478,242
361,27932,4194304,0.6659507751464844,0.40814140332083554,43,43,5601,2286,119,119,16,10543,119,42.62,58.204,4.685,7360,878.34,1.14,242,30.8,32.47,16237.66,7602,2.4501312335958003,0.40814140332083554,4.440379493692481,242
362,29680,4194304,0.7076263427734375,0.40703605980650837,26,26,5685,2314,121,121,17,10656,121,44.381,60.114,4.907,1940,793.42,1.26,142,31.09,32.17,7490.06,1027,2.4567847882454625,0.40703605980650837,4.485292773441071,142
363,32057,4194304,0.7642984390258789,0.4053724053724054,28,28,5733,2324,122,122,18,10730,122,46.266,60.2,4.908,2302,788.44,1.27,142,31.09,32.17,7012.75,2082,2.466867469879518,0.4053724053724054,4.406773573724568,142
364,37698,4194304,0.8987903594970703,0.3957805907172996,21,21,5925,2345,126,126,19,10879,126,48.471,62.611,5.132,5626,792.77,1.26,171,26.13,38.27,13641.43,5797,2.526652452025586,0.3957805907172996,4.415991188669179,171
365,39376,4194304,0.9387969970703125,0.3908778813143698,21,21,6117,2391,130,130,20,11007,130,50.787,65.09,5.399,1793,751.5,1.33,175,30.34,32.96,13641.43,5797,2.5583437892095358,0.3908778813143698,4.451828886176985,175
366,42219,4194304,1.0065793991088867,0.38704,46,46,6250,2419,133,133,21,11139,133,53.315,67.758,5.679,2808,740.63,1.35,161,27.58,36.25,8153.25,1968,2.583712277800744,0.38704,4.480402676091896,161
367,42916,4194304,1.0231971740722656,0.3853604318831375,28,28,6298,2427,134,134,22,11235,134,55.854,67.875,5.679,795,650.76,1.54,161,27.58,36.25,9628.18,2969,2.5949732179645655,0.3853604318831375,4.38844584569733,161
368,43944,4194304,1.0477066040039062,0.38323353293413176,8,8,6346,2432,135,135,23,12600,135,58.485,71.792,5.944,795,650.76,1.54,105,27.45,36.43,5046.36,900,2.609375,0.38323353293413176,4.363497551772488,105
369,45474,4194304,1.0841846466064453,0.37503795930762224,5,5,6586,2470,140,140,24,12745,140,61.117,74.614,6.152,960,656.95,1.52,1371,27.28,36.66,51720.2,2331,2.666396761133603,0.37503795930762224,4.3359669586913165,1371
370,48465,4194304,1.1554956436157227,0.37129601915594135,11,11,6682,2481,142,142,25,12804,142,63.88,77.486,6.362,3155,716.5,1.4,71,25.87,38.66,7148.32,3226,2.693268843208384,0.37129601915594135,4.306563413841655,71
371,50379,4194304,1.2011289596557617,0.37129601915594135,11,11,6682,2481,142,142,26,13809,142,66.744,78.561,6.362,3155,716.5,1.4,71,25.87,38.66,7148.32,3226,2.693268843208384,0.37129601915594135,4.194716055569109,71
372,51508,4194304,1.2280464172363281,0.3687964338781575,1,1,6730,2482,143,143,27,15081,143,69.737,79.917,6.362,1952,679.79,1.47,1006,26.94,37.12,40216.28,2958,2.711522965350524,0.3687964338781575,4.0777868936519335,1006
373,52995,4194304,1.2634992599487305,0.36493636493636494,1,1,6993,2552,149,149,28,15379,149,72.814,83.343,6.631,1490,683.42,1.46,369,28.51,35.07,48281.86,1506,2.740203761755486,0.36493636493636494,4.073396073420646,369
374,53864,4194304,1.2842178344726562,0.3645046329294369,70,70,7015,2557,150,150,29,16352,150,75.952,84.34,6.631,1490,683.42,1.46,369,28.51,35.07,15121.8,1859,2.7434493547125536,0.3645046329294369,3.972490309903369,369
375,54972,4194304,1.3106346130371094,0.360005625087892,5,5,7111,2560,152,152,30,17397,152,79.182,88.664,6.896,210,407.42,2.45,979,26.62,37.57,38321.86,1928,2.777734375,0.360005625087892,3.946389534284832,979
376,56091,4194304,1.3373136520385742,0.3536871123363198,3,3,7255,2566,155,155,31,18734,155,82.444,93.307,7.175,101,273.19,3.66,1344,26.17,38.22,40398.71,1259,2.8273577552611067,0.3536871123363198,3.922351114658386,1344
377,57528,4194304,1.3715744018554688,0.35165283634879607,6,6,7351,2585,157,157,32,19010,157,85.772,93.634,7.46,139,282.08,3.55,296,26.45,37.8,51734.21,1445,2.843713733075435,0.35165283634879607,3.992165508974345,296
378,57899,4194304,1.3804197311401367,0.35153399107987565,19,19,7399,2601,158,158,33,19074,158,89.166,93.711,7.46,412,528.05,1.89,81,28.29,35.34,11682.22,435,2.8446751249519417,0.35153399107987565,3.9193640752980237,81
379,60313,4194304,1.437973976135254,0.35153399107987565,,,7399,2601,158,158,34,20176,158,92.648,94.911,7.46,2641,639.93,1.56,1103,26.12,38.29,46358.9,3744,2.8446751249519417,0.35153399107987565,3.825268307190581,1103
380,61517,4194304,1.466679573059082,0.3495367261984692,2,2,7447,2603,159,159,35,20203,159,96.199,94.946,7.46,1209,616.63,1.62,1103,26.12,38.29,46358.9,3744,2.8609296965040336,0.3495367261984692,3.7561994914528842,1103
381,61634,4194304,1.4694690704345703,0.3495367261984692,,,7447,2603,159,159,36,20592,159,99.751,95.393,7.46,64639,831.99,1.2,390,26.07,38.36,92651.34,65029,2.8609296965040336,0.3495367261984692,3.6820595842135395,390
382,62098,4194304,1.4805316925048828,0.352501667778519,39,39,7495,2642,160,160,37,21147,160,103.325,95.989,7.461,2480,630.41,1.59,595,27.38,36.52,25661.7,3075,2.836866010598032,0.352501667778519,3.608269858541893,595
383,67643,4194304,1.6127347946166992,0.352501667778519,,,7495,2642,160,160,38,21242,160,107.13,96.105,7.461,70454,811.24,1.23,96,25.85,38.68,90560.22,70550,2.836866010598032,0.352501667778519,3.5411208565895884,96
384,67884,4194304,1.6184806823730469,0.3579030350808041,82,82,7611,2724,163,163,39,23180,163,110.97,98.215,7.461,70454,811.24,1.23,96,25.85,38.68,90560.22,70550,2.7940528634361232,0.3579030350808041,3.443866953463253,96
385,67884,4194304,1.6184806823730469,0.3579030350808041,82,82,7611,2724,163,163,40,23235,163,114.97,98.276,7.461,149,282.65,3.54,2021,26.29,38.03,77390.67,2170,2.7940528634361232,0.3579030350808041,3.380499938832933,2021
386,69970,4194304,1.6682147979736328,0.3579030350808041,,,7611,2724,163,163,41,23909,163,118.709,99.057,7.461,5088,650.05,1.54,675,25.88,38.64,33910.62,5763,2.7940528634361232,0.3579030350808041,3.3126578962557773,675
387,69970,4194304,1.6682147979736328,0.357986246269625,35,35,7707,2759,165,165,42,23978,165,122.518,99.162,7.462,5088,650.05,1.54,675,25.88,38.64,33910.62,5763,2.793403407031533,0.357986246269625,3.2564959719300695,675
388,73185,4194304,1.7448663711547852,0.3569140074330386,26,26,7803,2785,167,167,43,24038,167,126.473,99.26,7.462,2797,613.12,1.63,87,27.61,36.22,7712.91,2884,2.8017953321364453,0.3569140074330386,3.1998970818413777,87
389,73257,4194304,1.7465829849243164,0.36089090222725556,83,83,7947,2868,170,170,44,24041,170,130.467,99.292,7.464,2716,594.35,1.68,87,60.63,16.49,6004.69,2803,2.7709205020920504,0.36089090222725556,3.1464065457396626,87
390,73317,4194304,1.7480134963989258,0.3587394650054965,69,69,8187,2937,175,175,46,24188,175,138.633,103.705,7.731,13366,610.46,1.64,217,28.41,35.2,29533.69,13583,2.787538304392237,0.3587394650054965,3.0915467331016635,217
391,72862,4194304,1.7371654510498047,0.3774427694025684,69,69,8955,3380,191,191,47,24424,191,142.852,108.448,8.004,13366,610.46,1.64,217,28.41,35.2,29533.69,13583,2.649408284023669,0.3774427694025684,3.0867244624070582,217
392,73102,4194304,1.7428874969482422,0.3761148575157712,443,443,9194,3458,197,197,48,24672,197,147.075,113.08,8.275,20,88.03,11.36,680,45.97,21.75,15020.28,700,2.6587622903412376,0.3761148575157712,3.0827403792422614,680
393,73359,4194304,1.7490148544311523,0.37664155005382133,78,78,9290,3499,199,199,49,24759,199,151.314,113.203,8.275,20,87.17,11.47,327,27.32,36.6,12198.07,347,2.6550442983709632,0.37664155005382133,3.033446728643069,327
394,73457,4194304,1.7513513565063477,0.3771356253954862,41,41,9482,3576,203,203,50,24878,203,155.581,113.37,8.276,20,87.07,11.49,129,30.39,32.9,4473.95,149,2.651565995525727,0.3771356253954862,2.985279211620801,129
395,73586,4194304,1.7544269561767578,0.3758570538125909,77,77,9626,3618,206,206,51,24961,206,159.823,113.482,8.277,20,87.39,11.44,197,31.59,31.65,6464.28,217,2.6605859590934218,0.3758570538125909,2.9394634600223024,197
396,73680,4194304,1.7566680908203125,0.3765686072824522,42,42,9722,3661,208,208,52,25044,208,164.23,113.597,8.277,20,87.43,11.44,126,28.85,34.66,4596.04,146,2.65555859054903,0.3765686072824522,2.893003942622263,126
397,73776,4194304,1.7589569091796875,0.3770625381951518,43,43,9818,3702,210,210,53,25115,210,168.504,113.695,8.279,20,86.95,11.5,127,31.11,32.14,4311.98,147,2.6520799567801188,0.3770625381951518,2.8501297860767427,127
398,73859,4194304,1.7609357833862305,0.37298207388333166,41,41,10097,3766,216,216,54,25276,216,172.786,118.204,8.546,20,88.09,11.35,113,30.83,32.43,3892.11,133,2.681093998937865,0.37298207388333166,2.8530794295176536,113
399,74029,4194304,1.764988899230957,0.3712528073430329,64,64,10241,3802,219,219,55,25311,219,177.089,118.261,8.546,20,87.18,11.47,226,26.41,37.86,8785.94,246,2.693582325092057,0.3712528073430329,2.812146260562824,226
400,75940,4194304,1.8105506896972656,0.3721450092331616,27,27,10289,3829,220,220,56,25449,220,181.492,118.441,8.547,3012,555.98,1.8,166,27.64,36.18,11423.13,3178,2.687124575607208,0.3721450092331616,2.7706820539419086,166
401,76575,4194304,1.8256902694702148,0.3721450092331616,,,10289,3829,220,220,57,26156,220,185.728,119.245,8.547,16501,616.29,1.62,708,24.9,40.16,55210.64,17209,2.687124575607208,0.3721450092331616,2.726141872926767,708
402,76575,4194304,1.8256902694702148,0.3721450092331616,,,10289,3829,220,220,58,26522,220,189.951,119.638,8.547,16501,616.29,1.62,708,24.9,40.16,55210.64,17209,2.687124575607208,0.3721450092331616,2.6865868685090653,708
403,77730,4194304,1.8532276153564453,0.36772284787173126,24,24,10478,3853,225,225,59,28479,225,191.006,122.571,8.813,17584,1039.9,0.96,1982,29.48,33.92,84133.79,19566,2.7194393978717883,0.36772284787173126,2.7336455845404637,1982
404,18689,4194304,0.44558048248291016,0.36772284787173126,24,24,10478,3853,225,225,60,28557,225,192.136,122.644,8.813,17584,1039.9,0.96,1982,29.48,33.92,84133.79,19566,2.7194393978717883,0.36772284787173126,2.723482893634906,1982
405,79744,4194304,1.9012451171875,0.36772284787173126,,,10478,3853,225,225,61,28759,225,196.468,122.856,8.813,114,275.99,3.62,203,24.96,40.06,8544.87,317,2.7194393978717883,0.36772284787173126,2.685768444277848,203
406,80054,4194304,1.9086360931396484,0.36572343833422316,257,257,11238,4110,242,242,62,32870,242,200.992,146.735,9.814,88794,756.85,1.32,4369,24.97,40.05,292278.46,93163,2.7343065693430657,0.36572343833422316,2.744860030038513,4369
407,81627,4194304,1.9461393356323242,0.3642566010987064,257,257,11286,4111,243,243,63,33036,243,205.706,146.941,9.814,88794,756.85,1.32,4369,24.97,40.05,292278.46,93163,2.7453174410119194,0.3642566010987064,2.7076016454184035,4369
408,81820,4194304,1.9507408142089844,0.3298611111111111,95,95,288,95,6,6,1,175,6,4.815,5.053,0.28,93382,742.92,1.35,271,29.08,34.39,135015.89,93653,3.031578947368421,0.3298611111111111,2.7591643673630277,271
409,82044,4194304,1.9560813903808594,0.2986111111111111,34,34,432,129,9,9,2,267,9,9.624,5.199,0.281,294,395.26,2.53,127,26.39,37.89,5556.4,421,3.3488372093023258,0.2986111111111111,1.8604343220338981,127
410,82187,4194304,1.9594907760620117,0.2986111111111111,,,432,129,9,9,3,319,9,14.444,5.26,0.281,150,297.67,3.36,53,24.7,40.48,2649.57,203,3.3488372093023258,0.2986111111111111,1.4060545409056795,53
411,82322,4194304,1.9627094268798828,0.2865853658536585,12,12,492,141,11,11,4,382,11,19.228,5.353,0.283,2585,532.72,1.88,76,23.99,41.68,8020.12,2661,3.4893617021276597,0.2865853658536585,1.1381917631917629,76
412,82683,4194304,1.9713163375854492,0.27040816326530615,18,18,588,159,13,13,6,696,13,28.874,10.615,0.563,2048,538.01,1.86,88,24.66,40.56,7375.84,2136,3.69811320754717,0.27040816326530615,1.4056726255867371,88
413,82311,4194304,1.962447166442871,0.6879699248120301,939,939,1596,1098,34,34,7,1103,34,33.712,11.387,0.569,1234,301.79,3.31,1347,58.25,17.17,27212.33,2581,1.453551912568306,0.6879699248120301,1.2459490233861783,1347
414,82743,4194304,1.9727468490600586,0.5928571428571429,645,645,2940,1743,62,62,8,1622,62,38.449,26.852,1.428,1370,516.28,1.94,1165,37.08,26.97,34070.02,2535,1.6867469879518073,0.5928571428571429,2.139999100840714,1165
415,83246,4194304,1.9847393035888672,0.5880503144654088,127,127,3180,1870,67,67,9,1770,67,43.288,27.1,1.43,1188,502.91,1.99,276,34.59,28.91,10341.39,1464,1.7005347593582887,0.5880503144654088,1.9911442813779272,276
416,83453,4194304,1.9896745681762695,0.5880503144654088,,,3180,1870,67,67,10,1868,67,48.175,27.219,1.43,299,394.96,2.53,99,24.2,41.32,4848.19,398,1.7005347593582887,0.5880503144654088,1.8613974799541806,99
417,83629,4194304,1.993870735168457,0.6664432529043789,1113,1113,4476,2983,94,94,11,2027,94,52.981,27.745,1.437,6353,477.14,2.1,1273,87.32,11.45,27893.36,7626,1.500502849480389,0.6664432529043789,1.7489624283436584,1273
418,83801,4194304,1.997971534729004,0.6470019342359767,1031,1031,6204,4014,130,130,12,2215,130,57.81,28.395,1.456,1293,504.48,1.98,1220,58.36,17.13,23467.27,2513,1.54559043348281,0.6470019342359767,1.6609438632915436,1220
419,83993,4194304,2.002549171447754,0.6372474555673705,181,181,6583,4195,139,139,13,2314,139,62.726,28.615,1.458,1243,500.34,2.0,281,39.67,25.21,9567.13,1524,1.569249106078665,0.6372474555673705,1.5711376200174572,281
420,84138,4194304,2.0060062408447266,0.6372474555673705,,,6583,4195,139,139,14,2377,139,67.654,28.698,1.458,304,396.15,2.52,64,24.17,41.37,3415.28,368,1.569249106078665,0.6372474555673705,1.4906451283099886,64
421,84307,4194304,2.010035514831543,0.6325256429314702,60,60,6727,4255,142,142,15,2492,142,72.532,28.893,1.458,5009,528.55,1.89,176,28.74,34.79,15600.38,5185,1.58096357226792,0.6325256429314702,1.4171437458083456,176
422,84465,4194304,2.0138025283813477,0.6325256429314702,,,6727,4255,142,142,16,2580,142,77.433,29.014,1.458,199,352.61,2.84,89,24.04,41.59,4266.18,288,1.58096357226792,0.6325256429314702,1.3511885454798203,89
423,84603,4194304,2.017092704772949,0.625950911439644,106,106,6967,4361,147,147,17,2655,147,82.348,34.056,1.728,2350,506.86,1.97,182,36.88,27.11,9570.67,2532,1.5975693648245815,0.625950911439644,1.4627704601632074,182
424,84422,4194304,2.012777328491211,0.625950911439644,,,6967,4361,147,147,18,2689,147,87.31,34.103,1.728,202,358.36,2.79,35,24.45,40.9,1995.08,237,1.5975693648245815,0.625950911439644,1.4032694228567253,35
425,84935,4194304,2.025008201599121,0.6180565321333146,34,34,7111,4395,150,150,19,2761,150,257.209,38.882,1.996,97023,721.45,1.39,107,24.78,40.36,138802.02,97130,1.6179749715585894,0.6180565321333146,0.6696031695444619,107
426,80063,4194304,1.9088506698608398,0.6091688205686301,83,83,7351,4478,155,155,20,2875,155,261.932,43.779,2.264,3031,518.33,1.93,198,29.5,33.89,12558.51,3229,1.6415810629745422,0.6091688205686301,0.735124604269827,198
427,81151,4194304,1.9347906112670898,0.6072789383786624,144,144,7611,4622,161,161,21,4061,161,266.787,45.195,2.266,3856,508.62,1.97,1331,25.21,39.67,60376.76,5187,1.6466897446992643,0.6072789383786624,0.7210865303836461,1331
428,87207,4194304,2.079176902770996,0.593512164691204,135,135,8015,4757,171,171,22,4312,171,267.863,46.588,2.544,18512,1019.51,0.98,387,34.3,29.15,29439.05,18899,1.6848854319949549,0.593512164691204,0.8025363176075332,387
429,51966,4194304,1.2389659881591797,0.5890842935112189,100,100,8245,4857,177,177,23,4516,177,270.889,46.857,2.546,34541,800.46,1.25,305,31.72,31.53,52766.81,34846,1.6975499279390571,0.5890842935112189,0.7948996540656651,305
430,96298,4194304,2.2959232330322266,0.5866393343783914,8,8,8293,4865,178,178,24,4618,178,276.242,46.994,2.547,45075,603.72,1.66,111,23.94,41.77,79297.99,45186,1.7046248715313463,0.5866393343783914,0.7818087499961631,111
431,98831,4194304,2.3563146591186523,0.5836230667785637,3,3,8341,4868,179,179,25,4696,179,281.71,47.094,2.547,2509,507.3,1.97,82,22.83,43.8,8537.22,2591,1.7134346754313887,0.5836230667785637,0.7686712881506319,82
432,99550,4194304,2.3734569549560547,0.5793528505392912,20,20,8437,4888,181,181,26,4833,181,287.251,52.738,2.816,672,446.9,2.24,158,24.34,41.09,7995.62,830,1.726063829787234,0.5793528505392912,0.8214582634442321,158
433,104735,4194304,2.497076988220215,0.5719253506433291,46,46,8627,4934,186,186,27,4942,186,292.983,58.764,3.077,5201,503.33,1.99,156,24.46,40.88,16709.82,5357,1.7484799351438995,0.5719253506433291,0.867190494442315,156
434,112347,4194304,2.678561210632324,0.5693950177935944,26,26,8711,4960,188,188,28,5048,188,299.172,58.921,3.077,7953,489.26,2.04,133,24.5,40.81,21683.49,8086,1.75625,0.5693950177935944,0.8519533737575102,133
435,123796,4194304,2.951526641845703,0.5693950177935944,,,8711,4960,188,188,29,5155,188,305.78,59.044,3.077,11694,467.29,2.14,108,22.5,44.44,29824.09,11802,1.75625,0.5693950177935944,0.836366305065765,108
436,123919,4194304,2.9544591903686523,0.5002677137247903,646,646,11206,5606,245,245,30,23231,245,312.249,180.767,6.6,19,80.48,12.42,18723,22.09,45.27,847898.3,18742,1.9989297181591152,0.5002677137247903,1.3210145391660792,18723
437,141462,4194304,3.3727169036865234,0.5002677137247903,,,11206,5606,245,245,31,23315,245,319.61,180.878,6.6,21,71.58,13.97,85,21.65,46.2,4220.07,106,1.9989297181591152,0.5002677137247903,1.3015492380020823,85
438,187179,4194304,4.462695121765137,0.49438497982102125,29,29,11398,5635,249,249,32,23377,249,493.55,185.933,6.822,1442,450.67,2.22,92,22.67,44.11,7257.38,1534,2.0227151730257322,0.49438497982102125,0.9940186943122956,92
439,83896,4194304,2.0002365112304688,0.49438497982102125,,,11398,5635,249,249,33,23604,249,498.547,186.243,6.822,1522,490.56,2.04,228,23.54,42.48,12787.53,1750,2.0227151730257322,0.49438497982102125,0.9863912135706149,228
440,84195,4194304,2.0073652267456055,0.4893011216566005,36,36,11590,5671,253,253,34,23664,253,503.544,191.351,7.088,12440,520.01,1.92,97,23.21,43.08,28101.79,12537,2.043731264327279,0.4893011216566005,1.0097110613789793,97
441,104438,4194304,2.4899959564208984,0.48593829896028634,31,31,11734,5702,256,256,35,23721,256,509.63,191.463,7.088,22349,478.25,2.09,89,24.01,41.65,50437.66,22438,2.057874430024553,0.48593829896028634,1.000874070329478,89
442,109914,4194304,2.620553970336914,0.48167714884696017,42,42,11925,5744,260,260,36,23882,260,515.906,198.031,7.53,5611,442.5,2.26,204,22.83,43.8,21616.25,5815,2.0760793871866294,0.48167714884696017,1.0437067807675198,204
443,110968,4194304,2.6456832885742188,0.4789119041677065,13,13,12021,5757,262,262,37,24068,262,522.362,198.301,7.53,1084,409.39,2.44,200,21.41,46.7,11987.71,1284,2.0880667014069827,0.4789119041677065,1.034066518079685,200
444,112286,4194304,2.6771068572998047,0.47783577761206397,10,10,12069,5767,263,263,38,24406,263,528.679,205.341,7.807,1404,430.14,2.32,349,21.95,45.56,19163.81,1753,2.092769204092249,0.47783577761206397,1.0524017055189416,349
445,113350,4194304,2.702474594116211,0.47783577761206397,,,12069,5767,263,263,39,25237,263,535.267,206.437,7.807,769,401.25,2.49,832,21.77,45.92,40125.68,1601,2.092769204092249,0.47783577761206397,1.0416124646602918,832
446,114214,4194304,2.723073959350586,0.4727183753364326,29,29,12261,5796,267,267,40,25569,267,541.825,213.546,8.076,34745,468.83,2.13,362,21.48,46.56,90964.32,35107,2.1154244306418217,0.4727183753364326,1.0578337461539569,362
447,114581,4194304,2.7318239212036133,0.4682405845980888,35,35,12453,5831,271,271,41,25657,271,548.484,220.36,8.351,2069,413.23,2.42,124,21.63,46.24,10740.63,2193,2.135654261704682,0.4682405845980888,1.0745051113298465,124
448,114737,4194304,2.7355432510375977,0.4684835445055383,48,48,12549,5879,273,273,42,25772,273,555.174,220.558,8.351,614,385.08,2.6,164,26.0,38.46,7901.49,778,2.13454669161422,0.4684835445055383,1.0650658157363444,164
449,119861,4194304,2.8577089309692383,0.459175364571767,324,324,13509,6203,293,293,44,26757,293,568.57,256.631,9.723,148241,607.93,1.64,1300,24.24,41.25,297464.28,149541,2.1778171852329518,0.459175364571767,1.1645371315233484,1300
450,120340,4194304,2.869129180908203,0.4572867990654206,60,60,13696,6263,297,297,45,26923,297,575.471,263.847,10.001,20,78.59,12.72,227,23.82,41.98,9784.84,247,2.1868114322209804,0.4572867990654206,1.1775316459422196,227
451,120513,4194304,2.87325382232666,0.45707656612529,41,41,13792,6304,299,299,46,27026,299,582.266,264.018,10.002,20,79.71,12.55,145,25.22,39.65,6000.18,165,2.1878172588832485,0.45707656612529,1.16806767832243,145
452,120628,4194304,2.875995635986328,0.45583238958097394,136,136,14128,6440,306,306,47,27430,306,589.138,264.627,10.005,20,80.53,12.42,541,24.55,40.74,22288.54,561,2.1937888198757762,0.45583238958097394,1.1582944533845814,541
453,121031,4194304,2.885603904724121,0.454760579064588,94,94,14368,6534,311,311,48,27631,311,596.14,271.764,10.273,20,78.86,12.68,296,25.78,38.79,11736.24,316,2.1989592898683807,0.454760579064588,1.169809730840138,296
454,121280,4194304,2.89154052734375,0.4532111356119074,43,43,14512,6577,314,314,49,28068,314,603.073,279.287,10.544,335,347.96,2.87,481,21.94,45.58,22884.65,816,2.206477117226699,0.4532111356119074,1.1808660281508427,481
455,121712,4194304,2.9018402099609375,0.4515953466222192,61,61,14699,6638,318,318,50,28256,318,609.853,279.582,10.546,504,371.15,2.69,250,23.27,42.97,12101.17,754,2.214371798734559,0.4515953466222192,1.1718025158308898,250
456,121896,4194304,2.9062271118164062,0.44866026458934927,43,43,14891,6681,322,322,51,28314,322,616.66,286.528,10.751,20,76.54,13.06,102,23.2,43.11,4658.76,122,2.228857955395899,0.44866026458934927,1.1763367139382388,102
457,123097,4194304,2.934861183166504,0.4456010077570775,40,40,15083,6721,326,326,52,28381,326,623.513,286.659,10.963,1384,393.05,2.54,108,21.54,46.43,8535.4,1492,2.244160095223925,0.4456010077570775,1.1901621369288973,108
458,123246,4194304,2.938413619995117,0.4450227287700112,34,34,15179,6755,328,328,53,28446,328,630.616,286.775,10.963,865,383.8,2.61,100,24.22,41.29,6382.31,965,2.247076239822354,0.4450227287700112,1.1809072832130847,100
459,123854,4194304,2.952909469604492,0.4438425895712328,46,46,15323,6801,331,331,54,28499,331,637.657,286.877,10.964,645,348.36,2.87,100,25.99,38.48,5699.85,745,2.2530510219085427,0.4438425895712328,1.1719960919210943,100
460,124778,4194304,2.9749393463134766,0.44428273112700123,220,220,15803,7021,341,341,55,28614,341,644.678,294.231,11.233,1126,379.97,2.63,336,35.89,27.86,12325.78,1462,2.250818971656459,0.44428273112700123,1.182244338214709,336
461,124937,4194304,2.9787302017211914,0.44666583881783184,173,173,16106,7194,348,348,56,28711,348,651.776,294.429,11.235,359,341.67,2.93,271,38.81,25.77,8033.6,630,2.2388101195440644,0.44666583881783184,1.1734416778074865,271
462,125087,4194304,2.982306480407715,0.44441035709903054,49,49,16298,7243,352,352,57,28764,352,658.923,294.539,11.238,294,305.11,3.28,103,24.28,41.19,5206.4,397,2.250172580422477,0.44441035709903054,1.1649217373276666,103
463,125546,4194304,2.9932498931884766,0.44986901643248395,313,313,16796,7556,363,363,58,28947,363,665.997,294.914,11.246,578,342.99,2.92,497,37.89,26.39,14801.6,1075,2.222869242985707,0.44986901643248395,1.1568090339317623,497
464,125763,4194304,2.9984235763549805,0.4480221332705439,55,55,16988,7611,367,367,59,29001,367,673.12,295.032,11.248,520,337.7,2.96,110,24.75,40.4,5983.68,630,2.232032584417291,0.4480221332705439,1.1484582397386154,110
465,126453,4194304,3.0148744583129883,0.44544722924810304,138,138,17396,7749,376,376,60,29228,376,680.279,302.607,11.52,810,354.61,2.82,366,24.75,40.4,17069.99,1176,2.244934830300684,0.44544722924810304,1.1584805401415519,366
466,126602,4194304,3.0184268951416016,0.44371162156015465,55,55,17588,7804,380,380,61,29274,380,687.454,302.708,11.522,20,78.17,12.79,102,25.53,39.18,4251.89,122,2.2537160430548435,0.44371162156015465,1.1502629571801086,102
467,127076,4194304,3.0297279357910156,0.44371162156015465,,,17588,7804,380,380,62,29353,380,694.703,302.821,11.522,492,340.84,2.93,80,21.06,47.49,5242.43,572,2.2537160430548435,0.44371162156015465,1.1418706382067814,80
468,127184,4194304,3.0323028564453125,0.44371162156015465,,,17588,7804,380,380,63,29588,380,701.773,303.155,11.522,35,110.38,9.06,236,20.89,47.86,11612.69,271,2.2537160430548435,0.44371162156015465,1.1335530522898323,236
469,20659,4194304,0.49254894256591797,0.0,,,0,0,0,0,1,3010,0,1.249,3.021,0.0,21606,979.12,1.02,3011,29.22,34.23,125129.54,24617,inf,0.0,0.0,0
470,23728,4194304,0.5657196044921875,0.0625,3,3,48,3,1,1,2,3092,1,2.668,3.109,0.001,3565,857.33,1.17,86,28.21,35.44,7206.49,3651,16.0,0.0625,0.017307026652821043,86
471,33696,4194304,0.803375244140625,0.9404153898535921,2759,2759,2937,2762,66,66,3,4637,66,4.631,5.356,0.022,9950,823.34,1.21,4305,61.1,16.37,82548.32,14255,1.063359884141926,0.9404153898535921,0.2198021780397642,4305
472,37147,4194304,0.8856534957885742,0.9404153898535921,,,2937,2762,66,66,4,4705,66,7.596,5.427,0.022,32398,860.1,1.16,69,28.2,35.46,40113.99,32467,1.063359884141926,0.9404153898535921,0.1686469911843618,69
473,37885,4194304,0.9032487869262695,0.9404153898535921,,,2937,2762,66,66,5,4811,66,9.851,5.541,0.022,708,631.68,1.58,107,28.04,35.67,4937.44,815,1.063359884141926,0.9404153898535921,0.14272739068379392,107
474,38035,4194304,0.906825065612793,0.9404153898535921,,,2937,2762,66,66,6,4875,66,12.141,5.608,0.022,44,167.72,5.96,65,28.24,35.41,2564.15,109,1.063359884141926,0.9404153898535921,0.12379719768161612,65
475,38118,4194304,0.9088039398193359,0.9632321504916631,3997,3997,7017,6759,153,153,7,5093,153,14.388,6.946,0.052,19,89.15,11.22,4216,155.04,6.45,27405.34,4235,1.0381713271193964,0.9632321504916631,0.24314972411858227,4216
476,38246,4194304,0.9118556976318359,0.9632321504916631,,,7017,6759,153,153,8,5129,153,16.68,6.99,0.052,21,88.23,11.33,37,28.08,35.62,1555.87,58,1.0381713271193964,0.9632321504916631,0.2192058005227215,37
